athleteId,schoolYear,sport,grade,nRaces,best800,best1500,best3000,best5000,bestAny
26796532,2025,xc,9,2,,,,1358.1,1358.1
26796532,2025,tfo,9,3,167.507,330.947,753.83,,167.507
26796532,2026,tfo,10,2,,326.508,703.948,,326.508
26796532,2027,xc,11,3,,,704.02,1289.5,704.02
26897429,2025,tfo,9,2,,,,,11.719
26923431,2023,xc,9,5,,,698.5,1191.1,698.5
26923431,2024,xc,10,4,,,,1161.33,1161.33
26923431,2024,tfo,10,1,,,,,12.702
26923431,2025,xc,11,1,,,,1276.27,1276.27
26923431,2025,tfo,11,1,,,,,12.738
27003714,2021,tfo,9,2,,,,,13.72
27003714,2022,tfo,10,1,,,,,12.59
27003714,2023,tfo,11,1,,,,,12.845
27003714,2024,tfo,12,1,,,,,12.82
27032743,2020,xc,9,11,,,,1015.6,988.4
27032743,2021,xc,10,4,,,,948.5,948.5
27032743,2021,tfo,10,4,120.45,243.55,523.45,,55.47
27032743,2022,xc,11,11,,,544,926.2,544
27032743,2022,tfo,11,5,118.1,231.58,511.082,,118.1
27032743,2023,xc,12,4,,,,972,972
27032743,2023,tfo,12,6,114.71,233.87,529.282,,114.71
27084195,2020,xc,9,9,,,810.5,1429.5,810.5
27084195,2021,tfo,10,3,,,,,13.11
27084195,2022,tfo,11,3,,,,,12.06
27084195,2023,tfo,12,3,,,,,12.339
27512178,2025,tfo,9,1,,,,,12.816
27512178,2026,tfo,10,1,,,,,26.303
27646721,2023,tfo,9,2,,,,,12.563
27646721,2024,tfo,10,2,,,,,11.827
27653591,2023,tfo,9,1,,,,,26.913
27653591,2024,tfo,10,2,,,,,12.287
27731279,2026,tfo,9,2,,,,,12.363
27731292,2026,tfo,9,2,,,,,13.532
27731301,2026,xc,9,8,,,891.19,1335.58,891.19
27731301,2026,tfo,9,2,156.389,323.584,,,156.389
27731301,2027,xc,10,3,,,743.65,1322.75,743.65
27945355,2022,tfo,10,1,,,,,26.04
28138337,2025,tfo,9,3,,,,,13.517
28138337,2026,tfo,10,2,,,,,12.706
28138389,2025,tfo,10,1,,,,,12.419
28138449,2025,tfo,9,2,,,,,12.505
28138547,2025,tfo,9,2,,,,,12.889
28138547,2026,tfo,10,2,,,,,13.356
28138572,2025,tfo,9,2,,,,,13.092
28138590,2025,tfo,12,2,,,,,11.195
28138646,2025,tfo,11,2,,,,,13.466
28138646,2026,tfo,12,2,,,,,12.793
28138662,2025,tfo,10,2,,,,,12.71
28138784,2025,tfo,11,2,,,,,13.577
28138812,2025,tfo,9,2,,,,,12.37
28138812,2026,tfo,10,3,,,,,12.441
28138901,2025,tfo,10,1,,,,,12.678
28139400,2025,tfo,9,2,,,,,27.488
28139400,2026,tfo,10,2,,,,,27.997
28139448,2025,tfo,11,1,,,,,11.667
28139448,2026,tfo,12,1,,,,,12.036
28139680,2025,tfo,10,2,,,,,15.268
28139805,2025,tfo,10,2,,,,,14.621
28165020,2025,tfo,10,1,,331.049,,,331.049
28168223,2025,tfo,9,2,,,,,12.776
28168237,2025,tfo,9,2,156.189,,,,14.569
28168237,2026,tfo,10,1,140.905,,,,140.905
28168295,2025,tfo,9,2,,,,,12.742
28351258,2026,tfo,9,2,,,,,14.35
28363752,2024,tfo,9,3,,,,,11.889
28363752,2025,tfo,10,3,,,,,11.361
28363752,2026,tfo,11,2,,,,,22.294
28367734,2025,tfo,12,1,,,,,12.242
28431155,2025,tfo,12,2,,,,,13.414
28507260,2025,tfo,,2,,,,,13.734
28562105,2025,tfo,12,1,178.442,,,,178.442
28674565,2025,tfo,10,2,,,,,14.642
28698466,2025,tfo,10,1,,,,,15.34
28756633,2025,tfo,9,2,,,,,14.796
28985860,2022,xc,9,9,,,816.7,1259.2,816.7
28985860,2022,tfo,9,2,146.063,302.001,,,146.063
28985860,2023,xc,10,8,,,705.1,1157.2,705.1
28985860,2023,tfo,10,3,128.977,289.504,652.99,,128.977
28985860,2024,xc,11,9,,,,1076.8,1076.8
28985860,2024,tfo,11,4,123.79,270.751,,,53.973
28985860,2025,xc,12,2,,,,1067.1,1067.1
28985860,2025,tfo,12,2,120.112,,,,54.279
29194235,2019,tfo,9,1,,,,,15.14
29289568,2022,tfo,10,2,,,,,11.84
29289568,2023,tfo,11,1,,,,,11.868
29289568,2024,tfo,12,2,,,,,11.575
29329690,2024,tfo,9,3,,,,,13.17
29463783,2022,xc,9,8,,,1067.3,1580.4,1067.3
29463783,2022,tfo,9,3,189.8,389.369,879.231,,189.8
29463783,2023,xc,10,8,,,903.7,1433.7,903.7
29463783,2023,tfo,10,2,174.494,330.118,,,174.494
29463783,2024,xc,11,10,,,,1270.74,1270.74
29463783,2025,xc,12,6,,,,1303,1303
29463783,2025,tfo,12,2,155.807,313.38,,,155.807
29475682,2026,xc,9,7,,,781,1342.11,781
29475682,2027,xc,10,4,,,757.24,1426.04,757.24
29475688,2026,xc,9,8,,,850.74,1356.68,850.74
29475688,2026,tfo,9,1,,,,,64.929
29475688,2027,xc,10,2,,,857.18,,857.18
29475698,2026,xc,9,7,,,1075.8,1721.89,1075.8
29475698,2026,tfo,9,2,197.427,392.015,,,197.427
29475698,2027,xc,10,3,,,965.88,,965.88
29475701,2026,xc,10,6,,,,1437.72,1437.72
29475701,2026,tfo,10,3,175.427,359.935,802.253,,175.427
29700468,2027,xc,9,4,,,946.91,,946.91
29734147,2026,xc,9,6,,,1124.2,1667.17,1124.2
29734147,2026,tfo,9,2,197.77,392.527,,,197.77
29734147,2027,xc,10,4,,,945.22,1595.383,945.22
29818208,2026,xc,9,3,,,,1236.48,1236.48
29831320,2026,xc,10,3,,,,1459.53,1459.53
29831320,2027,xc,11,4,,,856.33,,856.33
29848300,2027,xc,9,4,,,703.8,1205.52,703.8
30044414,2024,tfo,11,1,,,,,27.513
30044414,2025,tfo,12,3,,,,,12.517
30145227,2022,tfo,10,3,,,,,13.278
30145227,2023,tfo,11,3,,,,,13.361
30149904,2024,xc,9,10,,,,1078.8,1078.8
30149904,2024,tfo,9,5,143.78,284.97,605.61,,143.78
30149904,2025,xc,10,9,,,643.77,1076.17,643.77
30149904,2025,tfo,10,4,141.716,282.683,606.084,,141.716
30149904,2026,xc,11,9,,,627.61,1071.18,627.61
30149904,2027,xc,12,5,,,670.08,1178.24,670.08
30305985,2022,tfo,9,2,,,,,11.716
30305985,2023,tfo,10,2,,,,,11.369
30305985,2024,tfo,11,3,,,,,11.233
30305985,2025,tfo,12,3,,,,,10.765
30421534,2021,tfo,9,2,,,,,12.21
30421534,2022,tfo,10,2,,,,,11.898
30421534,2023,tfo,11,2,,,,,12.188
30421534,2024,tfo,12,2,,,,,11.608
30454290,2026,tfo,9,3,,,,,12.216
30539780,2026,tfo,9,3,132.524,287.544,663.948,,132.524
30543632,2026,tfo,10,1,,,,,17.591
30640486,2026,tfo,9,2,145.379,315.441,,,145.379
30643385,2026,tfo,9,2,,,,,14.129
30648753,2026,tfo,11,2,,,,,13.707
30648753,2027,xc,12,3,,,774.1,1338.85,774.1
30650188,2026,tfo,10,2,,,,,18.552
30663060,2026,tfo,9,2,,,,,13.36
30692760,2026,tfo,10,2,,,,,17.951
30737510,2026,tfo,9,3,148.145,324.526,709.245,,148.145
30811399,2027,xc,9,3,,,682.79,,682.79
30827962,2026,tfo,9,2,,,,,12.657
30829142,2026,tfo,11,1,,,,,12.528
30829196,2026,tfo,10,2,,,,,13.696
30829203,2026,tfo,10,2,,,,,15.306
30830029,2026,tfo,9,2,,,,,13.193
30846819,2026,tfo,9,2,,,,,13.588
30847761,2026,tfo,11,2,,,,,11.523
30850088,2026,tfo,9,2,,,,,13.821
30850377,2026,tfo,10,1,,,,,15.166
30962636,2026,xc,9,8,,,694.65,1072.06,694.65
30962636,2026,tfo,9,3,141.748,282.251,615.723,,141.748
30962636,2027,xc,10,4,,,598.042,1048.7,598.042
30962637,2027,xc,10,2,,,747.44,1292.18,747.44
30962638,2026,tfo,9,1,,,,,12.675
30962640,2026,tfo,9,3,,,,,13.315
30962644,2026,tfo,9,2,,331.488,774.138,,331.488
30962646,2027,xc,9,5,,,658.55,1166.385,658.55
30962647,2026,tfo,9,2,,,,,11.879
31261367,2026,tfo,9,2,,,,,14.19
31301542,2026,tfo,9,1,,,,,28.14
31301589,2026,tfo,11,1,,,,,37.546
31301596,2026,tfo,12,1,,,,,21.496
31301601,2026,tfo,12,1,,,,,19.606
31301606,2026,tfo,12,1,,,,,21.908
31301612,2026,tfo,11,1,,,,,21.739
31301644,2026,tfo,10,1,,,,,17.545
31301656,2026,tfo,12,1,,,,,15.054
31301661,2026,tfo,11,3,,,,,14.415
31301742,2026,tfo,12,1,,,,,16.765
31302044,2026,tfo,9,1,,,,,41.961
31307852,2026,tfo,9,1,,,,,14.461
31526608,2026,tfo,12,1,,,,,12.415
31983803,2026,tfo,9,2,,,,,15.305
32191225,2026,tfo,9,2,,,,,15.581
32211158,2026,tfo,11,1,,,,,37.637
32615059,2024,xc,9,7,,,,1247.84,1247.84
32615059,2024,tfo,9,3,,,,,12.955
32615059,2025,xc,10,6,,,,1340.33,1340.33
32615059,2025,tfo,10,2,,,,,12.486
32615059,2026,tfo,11,2,,,,,11.941
32690145,2026,tfo,12,3,,,,,10.248
32933445,2027,xc,10,4,,,776.98,1402.73,776.98
32933451,2027,xc,9,3,,,743.43,,743.43
32933452,2027,xc,9,2,,,890.43,,890.43
32933454,2027,xc,9,2,,,919.88,,919.88
32933465,2027,xc,12,3,,,847.29,1548.93,847.29
32933471,2027,xc,9,3,,,958.18,,958.18
32933475,2027,xc,9,4,,,837.96,,837.96
33028072,2010,xc,9,8,,,,1398.1,958
33028072,2010,tfo,9,3,,,,,14.18
33028072,2011,xc,10,8,,,,1301,1301
33028072,2011,tfo,10,4,163.5,340.33,,,71.9
33028072,2012,xc,11,8,,,,1356,926
33028072,2012,tfo,11,3,185.79,392.5,,,79.8
33028072,2013,xc,12,5,,,,1563,976
